Date;Open;High;Low;Close*;Adj Close**;Volume
May 30, 2006;2,202.57;2,233.88;2,164.74;2,169.62;2,169.62;9,583,090,000
May 23, 2006;2,188.38;2,210.49;2,135.81;2,210.37;2,210.37;8,298,430,000
May 16, 2006;2,239.00;2,243.74;2,156.67;2,172.86;2,172.86;11,141,400,000
May 09, 2006;2,339.71;2,343.62;2,220.50;2,238.52;2,238.52;10,602,480,000
May 02, 2006;2,311.73;2,352.56;2,295.03;2,344.99;2,344.99;9,967,630,000
Apr 25, 2006;2,338.54;2,361.89;2,300.25;2,304.79;2,304.79;11,537,450,000
Apr 18, 2006;2,318.27;2,375.54;2,318.27;2,333.38;2,333.38;10,789,820,000
Apr 11, 2006;2,337.88;2,339.79;2,299.42;2,311.16;2,311.16;6,928,440,000
Apr 04, 2006;2,337.95;2,375.45;2,326.47;2,333.27;2,333.27;10,094,930,000
Mar 28, 2006;2,315.61;2,357.53;2,299.56;2,336.74;2,336.74;10,338,200,000
Mar 21, 2006;2,312.90;2,332.95;2,282.38;2,315.58;2,315.58;10,218,660,000
Mar 14, 2006;2,264.25;2,323.79;2,264.24;2,314.11;2,314.11;10,830,450,000
Mar 07, 2006;2,280.08;2,280.20;2,239.54;2,267.03;2,267.03;9,352,160,000
Feb 28, 2006;2,300.96;2,324.92;2,276.74;2,286.03;2,286.03;10,901,400,000
Feb 21, 2006;2,283.52;2,313.53;2,256.75;2,307.18;2,307.18;8,623,890,000
Feb 14, 2006;2,243.54;2,294.63;2,237.47;2,282.36;2,282.36;7,477,460,000
Feb 07, 2006;2,255.94;2,284.52;2,232.68;2,239.81;2,239.81;10,299,990,000
Jan 31, 2006;2,305.82;2,311.83;2,249.75;2,258.80;2,258.80;10,817,890,000
Jan 24, 2006;2,256.13;2,314.36;2,253.06;2,306.78;2,306.78;10,892,930,000
Jan 17, 2006;2,302.56;2,311.71;2,241.02;2,248.47;2,248.47;10,537,930,000
Jan 10, 2006;2,306.22;2,332.92;2,303.93;2,317.04;2,317.04;8,154,630,000
Jan 03, 2006;2,216.53;2,322.63;2,189.91;2,318.69;2,318.69;9,960,390,000
Dec 27, 2005;2,253.05;2,259.68;2,200.51;2,205.32;2,205.32;4,941,440,000
Dec 20, 2005;2,223.56;2,254.71;2,213.52;2,249.42;2,249.42;5,810,200,000
Dec 13, 2005;2,256.60;2,271.85;2,221.79;2,222.74;2,222.74;9,394,830,000
Dec 06, 2005;2,267.76;2,278.16;2,233.74;2,260.95;2,260.95;8,767,940,000
Nov 29, 2005;2,247.70;2,273.61;2,230.19;2,257.64;2,257.64;9,058,470,000
Nov 22, 2005;2,235.30;2,269.30;2,232.74;2,239.37;2,239.37;5,637,070,000
Nov 15, 2005;2,199.39;2,242.30;2,176.54;2,241.67;2,241.67;8,872,170,000
Nov 08, 2005;2,172.37;2,206.88;2,162.65;2,200.95;2,200.95;7,971,840,000
Nov 01, 2005;2,109.89;2,182.09;2,108.86;2,178.24;2,178.24;9,743,500,000
Oct 25, 2005;2,109.55;2,125.73;2,063.81;2,120.30;2,120.30;8,906,040,000
Oct 18, 2005;2,069.32;2,115.88;2,042.03;2,115.83;2,115.83;8,474,130,000
Oct 11, 2005;2,084.38;2,085.61;2,025.58;2,070.30;2,070.30;8,465,760,000
Oct 04, 2005;2,156.26;2,167.00;2,069.04;2,078.92;2,078.92;8,860,550,000
Sep 27, 2005;2,123.65;2,162.79;2,107.70;2,155.43;2,155.43;8,569,420,000
Sep 20, 2005;2,149.44;2,162.14;2,093.06;2,121.46;2,121.46;8,417,500,000
Sep 13, 2005;2,177.95;2,185.89;2,139.89;2,145.26;2,145.26;9,040,650,000
Sep 06, 2005;2,147.31;2,186.83;2,147.31;2,182.83;2,182.83;7,803,160,000
Aug 30, 2005;2,130.88;2,157.32;2,118.27;2,141.07;2,141.07;5,821,950,000
Aug 23, 2005;2,142.29;2,156.13;2,112.25;2,137.65;2,137.65;6,897,120,000
Aug 16, 2005;2,160.97;2,161.46;2,129.46;2,141.41;2,141.41;7,007,030,000
Aug 09, 2005;2,170.44;2,185.91;2,144.60;2,167.04;2,167.04;7,792,110,000
Aug 02, 2005;2,197.79;2,219.91;2,163.50;2,164.39;2,164.39;7,981,590,000
Jul 26, 2005;2,170.60;2,201.87;2,167.09;2,195.38;2,195.38;8,192,410,000
Jul 19, 2005;2,156.77;2,193.19;2,154.36;2,166.74;2,166.74;8,808,000,000
Jul 12, 2005;2,132.51;2,164.18;2,128.82;2,144.87;2,144.87;7,912,060,000
Jul 05, 2005;2,052.10;2,135.69;2,050.30;2,135.43;2,135.43;8,106,320,000
Jun 28, 2005;2,051.77;2,076.16;2,050.98;2,057.37;2,057.37;6,132,260,000
Jun 21, 2005;2,087.63;2,106.57;2,039.69;2,045.20;2,045.20;8,834,700,000
Jun 14, 2005;2,068.04;2,098.53;2,053.39;2,088.13;2,088.13;8,272,930,000
Jun 07, 2005;2,079.06;2,095.96;2,052.96;2,068.96;2,068.96;7,997,250,000
May 31, 2005;2,073.92;2,097.80;2,065.02;2,075.76;2,075.76;8,220,120,000
May 24, 2005;2,052.28;2,076.80;2,041.95;2,075.73;2,075.73;6,022,750,000
May 17, 2005;1,986.16;2,062.95;1,980.94;2,056.65;2,056.65;8,291,820,000
May 10, 2005;1,968.08;1,994.47;1,943.89;1,994.43;1,994.43;8,364,380,000
May 03, 2005;1,924.78;1,979.67;1,924.78;1,979.67;1,979.67;8,417,970,000
Apr 26, 2005;1,943.75;1,958.58;1,889.83;1,928.65;1,928.65;8,882,890,000
Apr 19, 2005;1,922.82;1,962.41;1,912.35;1,950.78;1,950.78;8,994,420,000
Apr 12, 2005;1,988.33;2,007.24;1,904.27;1,912.92;1,912.92;9,722,360,000
Apr 05, 2005;1,994.38;2,021.82;1,991.21;1,992.12;1,992.12;8,007,010,000
Mar 29, 2005;1,990.27;2,014.73;1,968.58;1,991.07;1,991.07;8,697,420,000
Mar 22, 2005;2,007.72;2,017.66;1,985.22;1,992.52;1,992.52;6,732,650,000
Mar 15, 2005;2,057.17;2,059.07;1,993.76;2,007.51;2,007.51;9,271,580,000
Mar 08, 2005;2,087.11;2,095.74;2,036.41;2,051.04;2,051.04;8,917,820,000
Mar 01, 2005;2,057.47;2,100.57;2,047.92;2,090.21;2,090.21;9,619,910,000
Feb 22, 2005;2,046.18;2,066.53;2,023.00;2,051.72;2,051.72;9,867,890,000
Feb 15, 2005;2,083.64;2,103.45;2,056.20;2,058.62;2,058.62;7,501,280,000
Feb 08, 2005;2,082.11;2,095.64;2,039.72;2,082.91;2,082.91;9,791,140,000
Feb 01, 2005;2,063.27;2,091.17;2,049.25;2,082.03;2,082.03;9,472,840,000
Jan 25, 2005;2,022.08;2,063.18;2,017.58;2,062.41;2,062.41;10,136,870,000
Jan 18, 2005;2,081.86;2,106.19;2,008.68;2,008.70;2,008.70;10,611,350,000
Jan 11, 2005;2,089.07;2,094.80;2,066.79;2,087.91;2,087.91;8,664,380,000
Jan 04, 2005;2,158.31;2,159.64;2,076.69;2,097.04;2,097.04;11,530,240,000
Dec 28, 2004;2,156.75;2,191.60;2,148.72;2,152.15;2,152.15;8,054,160,000
Dec 21, 2004;2,134.75;2,171.94;2,133.34;2,154.22;2,154.22;6,685,090,000
Dec 14, 2004;2,145.05;2,171.27;2,124.22;2,127.85;2,127.85;11,377,020,000
Dec 07, 2004;2,154.13;2,161.30;2,097.86;2,148.50;2,148.50;11,212,350,000
Nov 30, 2004;2,104.67;2,164.63;2,096.81;2,151.25;2,151.25;11,123,190,000
Nov 23, 2004;2,082.47;2,117.89;2,068.98;2,106.87;2,106.87;6,207,880,000
Nov 16, 2004;2,087.07;2,112.18;2,052.80;2,085.19;2,085.19;9,971,550,000
Nov 09, 2004;2,039.03;2,094.13;2,032.37;2,094.09;2,094.09;9,202,990,000
Nov 02, 2004;1,981.47;2,046.92;1,978.64;2,039.25;2,039.25;9,144,210,000
Oct 26, 2004;1,915.15;1,984.18;1,905.49;1,979.87;1,979.87;8,873,060,000
Oct 19, 2004;1,944.41;1,957.48;1,905.91;1,914.04;1,914.04;8,711,590,000
Oct 12, 2004;1,913.70;1,948.01;1,899.33;1,936.52;1,936.52;8,028,080,000
Oct 05, 2004;1,950.23;1,971.04;1,917.72;1,928.76;1,928.76;8,210,200,000
Sep 28, 2004;1,865.88;1,965.76;1,852.59;1,952.40;1,952.40;8,506,150,000
Sep 21, 2004;1,913.13;1,925.85;1,858.88;1,859.88;1,859.88;7,193,540,000
Sep 14, 2004;1,909.20;1,921.50;1,892.08;1,908.07;1,908.07;7,616,170,000
Sep 07, 2004;1,856.00;1,919.21;1,847.48;1,910.38;1,910.38;7,774,760,000
Aug 31, 2004;1,837.54;1,876.24;1,819.62;1,844.48;1,844.48;5,178,640,000
Aug 24, 2004;1,846.93;1,866.25;1,828.51;1,836.49;1,836.49;5,824,270,000
Aug 17, 2004;1,792.26;1,848.12;1,784.60;1,838.70;1,838.70;6,949,370,000
Aug 10, 2004;1,782.30;1,808.70;1,750.82;1,782.84;1,782.84;7,532,860,000
Aug 03, 2004;1,887.14;1,887.57;1,774.48;1,774.64;1,774.64;7,684,280,000
Jul 27, 2004;1,844.28;1,896.31;1,832.12;1,892.09;1,892.09;8,361,420,000
Jul 20, 2004;1,886.69;1,933.03;1,829.06;1,839.02;1,839.02;9,067,530,000
Jul 13, 2004;1,940.31;1,945.17;1,870.14;1,883.83;1,883.83;8,505,420,000
Jul 06, 2004;1,994.70;1,995.40;1,921.40;1,936.92;1,936.92;8,371,760,000
Jun 29, 2004;2,017.35;2,055.65;1,996.61;2,006.66;2,006.66;6,275,230,000
Jun 22, 2004;1,975.51;2,039.93;1,964.53;2,019.82;2,019.82;8,733,320,000
Jun 15, 2004;1,982.41;2,006.58;1,972.43;1,974.38;1,974.38;7,391,100,000
Jun 08, 2004;2,010.72;2,023.54;1,963.48;1,969.99;1,969.99;5,733,260,000
Jun 01, 2004;1,978.52;2,020.62;1,960.26;2,020.62;2,020.62;7,408,720,000
May 25, 2004;1,920.94;1,991.87;1,913.73;1,986.74;1,986.74;6,236,080,000
May 18, 2004;1,892.29;1,936.04;1,890.18;1,922.98;1,922.98;7,609,660,000
May 11, 2004;1,909.50;1,937.87;1,865.40;1,876.64;1,876.64;8,146,870,000
May 04, 2004;1,942.37;1,969.97;1,880.32;1,896.07;1,896.07;8,727,680,000
Apr 27, 2004;2,040.53;2,053.57;1,919.39;1,938.72;1,938.72;10,487,320,000
Apr 20, 2004;2,022.62;2,059.08;1,973.25;2,036.77;2,036.77;9,778,560,000
Apr 13, 2004;2,072.95;2,073.42;1,982.14;2,020.43;2,020.43;9,284,700,000
Apr 06, 2004;2,064.13;2,075.33;2,038.74;2,065.48;2,065.48;6,781,560,000
Mar 30, 2004;1,985.67;2,079.12;1,981.44;2,079.12;2,079.12;9,213,480,000
Mar 23, 2004;1,923.23;1,996.23;1,896.91;1,992.57;1,992.57;8,929,060,000
Mar 16, 2004;1,952.78;1,980.31;1,897.63;1,909.90;1,909.90;8,948,090,000
Mar 09, 2004;2,008.75;2,011.83;1,939.20;1,939.20;1,939.20;9,887,060,000
Mar 02, 2004;2,056.38;2,069.02;2,008.78;2,008.78;2,008.78;9,575,360,000
Feb 24, 2004;2,000.75;2,057.80;1,991.05;2,057.80;2,057.80;9,099,100,000
Feb 17, 2004;2,068.42;2,094.92;1,999.59;2,007.52;2,007.52;9,332,500,000
Feb 10, 2004;2,061.10;2,091.22;2,049.76;2,053.56;2,053.56;7,598,170,000
Feb 03, 2004;2,061.28;2,074.27;2,012.79;2,060.57;2,060.57;9,669,310,000
Jan 27, 2004;2,148.05;2,152.75;2,041.07;2,063.15;2,063.15;10,955,430,000
Jan 20, 2004;2,149.03;2,153.83;2,108.45;2,153.83;2,153.83;11,549,380,000
Jan 13, 2004;2,113.11;2,140.47;2,080.29;2,140.46;2,140.46;9,335,650,000
Jan 06, 2004;2,044.55;2,113.33;2,039.63;2,111.78;2,111.78;12,018,220,000
Dec 30, 2003;2,003.98;2,047.36;1,996.62;2,047.36;2,047.36;7,349,670,000
Dec 23, 2003;1,954.03;2,006.48;1,952.44;2,006.48;2,006.48;3,907,650,000
Dec 16, 2003;1,918.06;1,963.28;1,901.66;1,955.80;1,955.80;8,155,010,000
Dec 09, 2003;1,955.50;1,979.78;1,887.46;1,918.26;1,918.26;8,839,990,000
Dec 02, 2003;1,986.80;2,000.92;1,926.94;1,948.85;1,948.85;9,408,230,000
Nov 25, 2003;1,948.36;1,989.82;1,930.63;1,989.82;1,989.82;5,904,960,000
Nov 18, 2003;1,919.45;1,947.14;1,878.07;1,947.14;1,947.14;8,908,430,000
Nov 11, 2003;1,938.85;1,977.79;1,890.72;1,909.61;1,909.61;9,037,690,000
Nov 04, 2003;1,961.45;1,992.27;1,938.22;1,941.64;1,941.64;9,949,440,000
Oct 28, 2003;1,893.28;1,969.26;1,892.43;1,967.70;1,967.70;10,125,850,000
Oct 21, 2003;1,929.31;1,944.34;1,841.62;1,882.91;1,882.91;8,860,010,000
Oct 14, 2003;1,929.52;1,966.87;1,905.39;1,925.14;1,925.14;8,824,890,000
Oct 07, 2003;1,882.92;1,940.97;1,878.59;1,933.53;1,933.53;8,689,330,000
Sep 30, 2003;1,812.81;1,894.22;1,783.46;1,893.46;1,893.46;8,680,460,000
Sep 23, 2003;1,877.44;1,904.13;1,786.57;1,824.56;1,824.56;9,618,290,000
Sep 16, 2003;1,848.41;1,913.74;1,848.41;1,874.62;1,874.62;9,308,660,000
Sep 09, 2003;1,883.00;1,886.27;1,819.42;1,845.70;1,845.70;9,147,530,000
Sep 02, 2003;1,817.92;1,888.65;1,804.30;1,888.62;1,888.62;9,978,460,000
Aug 26, 2003;1,756.08;1,813.82;1,737.15;1,810.45;1,810.45;5,405,280,000
Aug 19, 2003;1,747.00;1,812.49;1,737.37;1,764.31;1,764.31;7,776,660,000
Aug 12, 2003;1,666.61;1,739.59;1,660.66;1,739.49;1,739.49;6,270,870,000
Aug 05, 2003;1,710.69;1,711.11;1,640.88;1,661.51;1,661.51;7,783,800,000
Jul 29, 2003;1,740.27;1,757.37;1,687.77;1,714.06;1,714.06;8,133,480,000
Jul 22, 2003;1,695.02;1,740.80;1,685.89;1,735.36;1,735.36;8,609,740,000
Jul 15, 2003;1,769.95;1,771.78;1,675.18;1,681.41;1,681.41;8,811,070,000
Jul 08, 2003;1,715.99;1,776.10;1,707.49;1,754.82;1,754.82;9,355,970,000
Jul 01, 2003;1,617.30;1,721.25;1,598.92;1,720.71;1,720.71;6,359,760,000
Jun 24, 2003;1,605.69;1,653.74;1,598.25;1,622.80;1,622.80;8,090,750,000
Jun 17, 2003;1,673.10;1,686.10;1,601.45;1,610.75;1,610.75;9,470,480,000
Jun 10, 2003;1,611.17;1,667.77;1,606.08;1,666.58;1,666.58;9,240,250,000
Jun 03, 2003;1,589.72;1,684.06;1,584.70;1,603.97;1,603.97;11,851,980,000
May 27, 2003;1,504.87;1,620.79;1,504.22;1,590.75;1,590.75;11,036,100,000
May 20, 2003;1,498.05;1,514.49;1,478.15;1,510.09;1,510.09;6,521,350,000
May 13, 2003;1,533.14;1,552.98;1,492.46;1,492.77;1,492.77;9,122,810,000
May 06, 2003;1,503.42;1,544.41;1,486.91;1,541.40;1,541.40;9,028,570,000
Apr 29, 2003;1,468.03;1,519.70;1,451.32;1,504.04;1,504.04;8,521,840,000
Apr 22, 2003;1,417.00;1,468.08;1,414.40;1,462.24;1,462.24;8,087,350,000
Apr 15, 2003;1,381.67;1,432.08;1,376.03;1,424.37;1,424.37;5,762,670,000
Apr 08, 2003;1,388.53;1,393.37;1,351.10;1,384.95;1,384.95;6,271,390,000
Apr 01, 2003;1,347.54;1,430.11;1,338.23;1,389.51;1,389.51;7,350,190,000
Mar 25, 2003;1,374.21;1,400.14;1,336.61;1,341.17;1,341.17;7,258,220,000
Mar 18, 2003;1,392.00;1,425.73;1,368.37;1,369.78;1,369.78;8,152,560,000
Mar 11, 2003;1,280.73;1,392.41;1,253.22;1,392.27;1,392.27;8,071,980,000
Mar 04, 2003;1,320.28;1,321.89;1,277.18;1,278.37;1,278.37;6,400,740,000
Feb 25, 2003;1,307.39;1,353.31;1,291.96;1,320.29;1,320.29;6,449,020,000
Feb 18, 2003;1,319.99;1,352.07;1,316.04;1,322.38;1,322.38;6,368,960,000
Feb 11, 2003;1,301.54;1,315.04;1,261.79;1,310.17;1,310.17;5,153,110,000
Feb 04, 2003;1,310.48;1,332.82;1,275.19;1,296.68;1,296.68;6,399,890,000
Jan 28, 2003;1,335.43;1,363.31;1,303.64;1,323.79;1,323.79;7,171,740,000
Jan 21, 2003;1,380.43;1,393.67;1,320.32;1,325.27;1,325.27;7,408,090,000
Jan 14, 2003;1,445.07;1,463.99;1,376.18;1,376.19;1,376.19;5,642,810,000
Jan 07, 2003;1,424.26;1,467.35;1,399.06;1,446.04;1,446.04;7,927,120,000
Dec 31, 2002;1,336.83;1,428.65;1,327.19;1,421.32;1,421.32;5,171,590,000
Dec 24, 2002;1,375.96;1,392.58;1,329.64;1,339.54;1,339.54;3,217,730,000
Dec 17, 2002;1,396.33;1,408.16;1,346.18;1,381.69;1,381.69;7,706,070,000
Dec 10, 2002;1,374.56;1,411.69;1,362.42;1,400.33;1,400.33;7,079,970,000
Dec 03, 2002;1,474.69;1,474.69;1,367.07;1,367.14;1,367.14;8,026,540,000
Nov 26, 2002;1,473.23;1,521.44;1,441.12;1,484.78;1,484.78;6,429,530,000
Nov 19, 2002;1,387.11;1,486.94;1,367.76;1,481.90;1,481.90;9,745,990,000
Nov 12, 2002;1,328.08;1,425.42;1,328.08;1,393.69;1,393.69;8,684,430,000
Nov 05, 2002;1,386.87;1,419.04;1,319.07;1,319.19;1,319.19;8,523,900,000
Oct 29, 2002;1,313.14;1,420.03;1,279.19;1,396.54;1,396.54;9,250,970,000
Oct 22, 2002;1,285.54;1,346.21;1,279.46;1,315.83;1,315.83;8,371,950,000
Oct 15, 2002;1,259.87;1,312.53;1,229.06;1,309.67;1,309.67;8,656,540,000
Oct 08, 2002;1,129.82;1,221.60;1,108.49;1,220.53;1,220.53;8,550,290,000
Oct 01, 2002;1,180.26;1,222.72;1,113.36;1,119.40;1,119.40;8,115,760,000
Sep 24, 2002;1,170.95;1,239.62;1,160.07;1,172.06;1,172.06;8,149,180,000
Sep 17, 2002;1,292.91;1,298.50;1,177.41;1,184.93;1,184.93;7,831,740,000
Sep 10, 2002;1,306.13;1,347.27;1,267.69;1,275.88;1,275.88;6,072,780,000
Sep 03, 2002;1,302.67;1,310.33;1,251.00;1,304.60;1,304.60;6,975,980,000
Aug 27, 2002;1,395.04;1,396.40;1,295.79;1,314.85;1,314.85;5,308,870,000
Aug 20, 2002;1,384.47;1,426.76;1,360.43;1,391.74;1,391.74;7,186,090,000
Aug 13, 2002;1,300.73;1,397.06;1,265.19;1,394.54;1,394.54;7,721,470,000
Aug 06, 2002;1,224.80;1,322.07;1,224.80;1,306.84;1,306.84;6,968,960,000
Jul 30, 2002;1,322.99;1,354.48;1,205.68;1,206.01;1,206.01;7,666,940,000
Jul 23, 2002;1,287.59;1,335.25;1,192.42;1,335.25;1,335.25;10,395,600,000
Jul 16, 2002;1,371.91;1,426.28;1,272.46;1,282.65;1,282.65;10,971,220,000
Jul 09, 2002;1,405.37;1,415.31;1,315.30;1,382.62;1,382.62;9,975,910,000
Jul 02, 2002;1,395.37;1,452.56;1,336.06;1,405.61;1,405.61;8,212,720,000
Jun 25, 2002;1,472.19;1,486.25;1,375.53;1,403.80;1,403.80;10,780,900,000
Jun 18, 2002;1,544.19;1,567.99;1,414.69;1,460.34;1,460.34;9,039,440,000
Jun 11, 2002;1,542.16;1,555.07;1,445.44;1,553.29;1,553.29;8,740,840,000
Jun 04, 2002;1,559.25;1,595.42;1,495.81;1,530.69;1,530.69;8,774,580,000
May 28, 2002;1,670.35;1,671.35;1,561.17;1,562.56;1,562.56;7,629,550,000
May 21, 2002;1,708.57;1,717.93;1,643.96;1,661.49;1,661.49;6,369,070,000
May 14, 2002;1,694.15;1,759.33;1,691.42;1,701.59;1,701.59;9,592,090,000
May 07, 2002;1,589.58;1,696.35;1,560.29;1,652.54;1,652.54;9,818,740,000
Apr 30, 2002;1,655.02;1,697.03;1,577.93;1,578.48;1,578.48;10,108,090,000
Apr 23, 2002;1,757.92;1,762.94;1,640.97;1,656.93;1,656.93;9,589,230,000
Apr 16, 2002;1,779.29;1,832.01;1,747.65;1,758.68;1,758.68;8,973,450,000
Apr 09, 2002;1,789.14;1,795.62;1,724.15;1,753.78;1,753.78;8,195,030,000
Apr 02, 2002;1,836.03;1,839.37;1,733.84;1,785.87;1,785.87;8,244,400,000
Mar 26, 2002;1,808.87;1,865.37;1,807.47;1,862.62;1,862.62;6,506,090,000
Mar 19, 2002;1,881.13;1,891.51;1,812.42;1,812.49;1,812.49;7,612,120,000
Mar 12, 2002;1,888.68;1,899.01;1,845.93;1,877.06;1,877.06;8,152,510,000
Mar 05, 2002;1,854.71;1,946.23;1,841.31;1,929.49;1,929.49;9,703,290,000
Feb 26, 2002;1,777.54;1,859.72;1,728.65;1,859.32;1,859.32;9,629,750,000
Feb 19, 2002;1,790.94;1,791.01;1,696.55;1,769.88;1,769.88;9,007,320,000
Feb 12, 2002;1,829.53;1,877.74;1,801.67;1,805.20;1,805.20;6,526,550,000
Feb 05, 2002;1,844.62;1,867.94;1,772.15;1,846.66;1,846.66;9,570,190,000
Jan 29, 2002;1,947.09;1,959.05;1,849.13;1,855.53;1,855.53;9,234,910,000
Jan 22, 2002;1,946.87;1,959.93;1,879.24;1,943.91;1,943.91;8,733,600,000
Jan 15, 2002;1,994.88;2,011.25;1,922.70;1,930.34;1,930.34;7,178,540,000
Jan 08, 2002;2,039.42;2,098.88;1,979.94;1,990.74;1,990.74;9,383,940,000
Jan 01, 2002;1,965.18;2,081.09;1,936.56;2,037.10;2,037.10;8,054,020,000
